Map,Player,Team,Agent,Overall VLR Rating,Overall ACS,Overall Kills,Overall Deaths,Overall Assists,Overall +/-,Overall KAST,Overall ADR,Overall HS%,Overall First Kills,Overall First Deaths,Overall First Blood +/-,Attack VLR Rating,Attack ACS,Attack Kills,Attack Deaths,Attack Assists,Attack +/-,Attack KAST,Attack ADR,Attack HS%,Attack First Kills,Attack First Deaths,Attack First Blood +/-,Defense VLR Rating,Defense ACS,Defense Kills,Defense Deaths,Defense Assists,Defense +/-,Defense KAST,Defense ADR,Defense HS%,Defense First Kills,Defense First Deaths,Defense First Blood +/-,Map Result,Rounds Won,Rounds Lost,Total Rounds,Attack Rounds Won,Attack Rounds Lost,Total Attack Rounds,Defense Rounds Won,Defense Rounds Lost,Total Defense Rounds,Attack Half Rounds Won,Attack Half Rounds Lost,Total Attack Half Rounds,Defense Half Rounds Won,Defense Half Rounds Lost,Total Defense Half Rounds,Overtime Attack Rounds Won,Overtime Attack Rounds Lost,Total Overtime Attack Rounds,Overtime Defense Rounds Won,Overtime Defense Rounds Lost,Total Overtime Defense Rounds,Overtime Rounds Won,Overtime Rounds Lost,Total Overtime Rounds
Lotus,Dantedeu5,KRÜ,yoru,0.39,131,9,18,5,-9,70%,89,20%,2,4,-2,0.39,153,4,8,1,-4,50%,82,29%,1,1,0,0.38,117,5,10,4,-5,83%,93,15%,1,3,-2,Loss,7,13,20,1,7,8,6,6,12,1,7,8,6,6,12,0,0,0,0,0,0,0,0,0
Lotus,brawk,NRG,vyse,1.85,294,22,10,9,12,85%,183,14%,1,1,0,2.08,326,14,6,5,8,92%,203,14%,1,0,1,1.51,247,8,4,4,4,75%,152,13%,0,1,-1,Win,13,7,20,6,6,12,7,1,8,6,6,12,7,1,8,0,0,0,0,0,0,0,0,0
Lotus,skuba,NRG,viper,1.57,243,19,9,10,10,95%,155,28%,1,1,0,1.45,239,10,6,7,4,92%,154,30%,1,1,0,1.74,250,9,3,3,6,100%,155,25%,0,0,0,Win,13,7,20,6,6,12,7,1,8,6,6,12,7,1,8,0,0,0,0,0,0,0,0,0
Lotus,mada,NRG,raze,0.97,191,13,15,4,-2,75%,126,17%,6,4,2,0.47,129,5,11,2,-6,58%,85,24%,2,4,-2,1.74,286,8,4,2,4,100%,187,14%,4,0,4,Win,13,7,20,6,6,12,7,1,8,6,6,12,7,1,8,0,0,0,0,0,0,0,0,0
Lotus,Ethan,NRG,fade,0.88,186,12,15,13,-3,80%,113,18%,2,1,1,0.69,159,6,10,9,-4,67%,78,0%,1,1,0,1.16,229,6,5,4,1,100%,166,35%,1,0,1,Win,13,7,20,6,6,12,7,1,8,6,6,12,7,1,8,0,0,0,0,0,0,0,0,0
Lotus,s0m,NRG,omen,0.8,172,14,15,5,-1,80%,102,24%,0,3,-3,0.73,113,6,8,2,-2,67%,64,29%,0,1,-1,0.9,262,8,7,3,1,100%,157,21%,0,2,-2,Win,13,7,20,6,6,12,7,1,8,6,6,12,7,1,8,0,0,0,0,0,0,0,0,0
Haven,Shyy,KRÜ,cypher,1.02,205,13,14,2,-1,56%,143,35%,0,0,0,0.73,163,6,11,2,-5,50%,132,23%,0,0,0,1.61,290,7,3,0,4,67%,165,57%,0,0,0,Loss,5,13,18,2,10,12,3,3,6,2,10,12,3,3,6,0,0,0,0,0,0,0,0,0
Haven,keznit,KRÜ,yoru,0.96,243,16,16,2,0,67%,145,33%,4,4,0,0.89,205,10,11,1,-1,67%,122,35%,2,2,0,1.1,320,6,5,1,1,67%,190,31%,2,2,0,Loss,5,13,18,2,10,12,3,3,6,2,10,12,3,3,6,0,0,0,0,0,0,0,0,0
Haven,Mazino,KRÜ,sova,0.79,154,8,13,4,-5,50%,105,29%,0,1,-1,0.71,165,5,10,4,-5,50%,119,32%,0,1,-1,0.93,134,3,3,0,0,50%,79,25%,0,0,0,Loss,5,13,18,2,10,12,3,3,6,2,10,12,3,3,6,0,0,0,0,0,0,0,0,0
Haven,Melser,KRÜ,omen,0.5,120,7,15,7,-8,61%,73,32%,2,2,0,0.55,136,5,11,6,-6,75%,82,46%,2,1,1,0.39,90,2,4,1,-2,33%,56,0%,0,1,-1,Loss,5,13,18,2,10,12,3,3,6,2,10,12,3,3,6,0,0,0,0,0,0,0,0,0
Haven,Dantedeu5,KRÜ,neon,0.24,74,4,15,5,-11,61%,46,4%,1,4,-3,0.15,71,2,11,5,-9,67%,46,0%,1,3,-2,0.41,83,2,4,0,-2,50%,46,10%,0,1,-1,Loss,5,13,18,2,10,12,3,3,6,2,10,12,3,3,6,0,0,0,0,0,0,0,0,0
Haven,Ethan,NRG,omen,1.66,307,20,11,7,9,78%,200,30%,4,0,4,2.22,336,8,3,2,5,83%,174,44%,2,0,2,1.38,294,12,8,5,4,75%,213,24%,2,0,2,Win,13,5,18,3,3,6,10,2,12,3,3,6,10,2,12,0,0,0,0,0,0,0,0,0
Haven,skuba,NRG,killjoy,1.31,231,16,9,7,7,78%,164,22%,0,1,-1,0.94,162,3,4,4,-1,83%,130,24%,0,0,0,1.49,266,13,5,3,8,75%,181,21%,0,1,-1,Win,13,5,18,3,3,6,10,2,12,3,3,6,10,2,12,0,0,0,0,0,0,0,0,0
Haven,s0m,NRG,viper,1.25,211,12,10,12,2,83%,143,24%,4,3,1,0.69,159,3,5,2,-2,83%,104,50%,1,1,0,1.54,237,9,5,10,4,83%,163,21%,3,2,1,Win,13,5,18,3,3,6,10,2,12,3,3,6,10,2,12,0,0,0,0,0,0,0,0,0
Haven,mada,NRG,neon,1.19,195,14,8,3,6,72%,113,34%,1,2,-1,0.7,180,4,4,0,0,33%,95,43%,1,1,0,1.44,202,10,4,3,6,92%,122,32%,0,1,-1,Win,13,5,18,3,3,6,10,2,12,3,3,6,10,2,12,0,0,0,0,0,0,0,0,0
Haven,brawk,NRG,sova,1.11,157,11,10,5,1,78%,102,18%,2,1,1,0.46,60,1,4,0,-3,50%,51,20%,0,0,0,1.43,206,10,6,5,4,92%,127,17%,2,1,1,Win,13,5,18,3,3,6,10,2,12,3,3,6,10,2,12,0,0,0,0,0,0,0,0,0
Haven,Cryocells,100T,yoru,1.51,281,25,15,7,10,78%,192,39%,5,0,5,1.24,261,10,10,4,0,75%,169,32%,2,0,2,1.8,305,15,5,3,10,82%,217,48%,3,0,3,Win,13,10,23,3,9,12,10,1,11,3,9,12,10,1,11,0,0,0,0,0,0,0,0,0
Haven,Kess,100T,cypher,1.21,203,18,14,5,4,83%,126,46%,2,0,2,1.06,206,9,10,3,-1,67%,133,53%,1,0,1,1.38,201,9,4,2,5,100%,120,40%,1,0,1,Win,13,10,23,3,9,12,10,1,11,3,9,12,10,1,11,0,0,0,0,0,0,0,0,0
Haven,eeiu,100T,sova,1.04,174,14,13,6,1,65%,128,22%,3,0,3,0.33,53,2,9,2,-7,50%,40,40%,0,0,0,1.82,306,12,4,4,8,82%,224,20%,3,0,3,Win,13,10,23,3,9,12,10,1,11,3,9,12,10,1,11,0,0,0,0,0,0,0,0,0
Haven,zander,100T,omen,0.98,237,19,17,11,2,74%,152,27%,4,6,-2,0.6,168,7,10,4,-3,58%,99,35%,2,4,-2,1.4,313,12,7,7,5,91%,210,24%,2,2,0,Win,13,10,23,3,9,12,10,1,11,3,9,12,10,1,11,0,0,0,0,0,0,0,0,0
Haven,Asuna,100T,neon,0.61,123,8,17,4,-9,70%,95,13%,1,2,-1,0.41,132,4,11,1,-7,58%,98,12%,1,2,-1,0.83,115,4,6,3,-2,82%,92,16%,0,0,0,Win,13,10,23,3,9,12,10,1,11,3,9,12,10,1,11,0,0,0,0,0,0,0,0,0
Haven,tex,LEV,cypher,1.4,265,21,15,4,6,74%,162,56%,1,2,-1,0.93,184,6,9,2,-3,73%,119,54%,0,1,-1,1.83,341,15,6,2,9,75%,202,58%,1,1,0,Loss,10,13,23,1,10,11,9,3,12,1,10,11,9,3,12,0,0,0,0,0,0,0,0,0
Haven,C0M,LEV,sova,1.07,207,16,16,8,0,65%,149,42%,2,1,1,0.39,145,5,11,2,-6,45%,110,33%,0,1,-1,1.69,265,11,5,6,6,83%,185,48%,2,0,2,Loss,10,13,23,1,10,11,9,3,12,1,10,11,9,3,12,0,0,0,0,0,0,0,0,0
Haven,Sato,LEV,yoru,0.84,200,16,19,5,-3,70%,131,50%,2,5,-3,1.03,222,9,10,2,-1,64%,143,56%,1,2,-1,0.66,182,7,9,3,-2,75%,120,44%,1,3,-2,Loss,10,13,23,1,10,11,9,3,12,1,10,11,9,3,12,0,0,0,0,0,0,0,0,0
Haven,kiNgg,LEV,omen,0.83,125,9,16,11,-7,74%,84,22%,0,2,-2,0.55,130,4,11,4,-7,64%,87,22%,0,0,0,1.09,122,5,5,7,0,83%,82,22%,0,2,-2,Loss,10,13,23,1,10,11,9,3,12,1,10,11,9,3,12,0,0,0,0,0,0,0,0,0
Haven,Okeanos,LEV,neon,0.69,187,14,18,5,-4,52%,137,27%,3,5,-2,0.11,96,2,11,3,-9,45%,75,19%,1,5,-4,1.23,272,12,7,2,5,58%,195,31%,2,0,2,Loss,10,13,23,1,10,11,9,3,12,1,10,11,9,3,12,0,0,0,0,0,0,0,0,0
Sunset,Cryocells,100T,yoru,1.04,243,20,20,5,0,65%,154,20%,4,3,1,1.36,259,11,9,2,2,64%,167,28%,1,2,-1,0.74,230,9,11,3,-2,67%,143,11%,3,1,2,Loss,10,13,23,5,6,11,5,7,12,5,6,11,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,zander,100T,omen,0.95,214,16,19,8,-3,70%,154,29%,1,3,-2,0.73,209,7,11,4,-4,73%,154,17%,1,1,0,1.16,219,9,8,4,1,67%,154,50%,0,2,-2,Loss,10,13,23,5,6,11,5,7,12,5,6,11,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,Asuna,100T,neon,0.83,192,15,17,4,-2,65%,108,19%,3,4,-1,0.6,182,7,9,0,-2,55%,101,19%,2,1,1,1.04,203,8,8,4,0,75%,115,20%,1,3,-2,Loss,10,13,23,5,6,11,5,7,12,5,6,11,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,Kess,100T,cypher,0.68,138,11,17,3,-6,70%,96,46%,1,1,0,0.83,192,8,9,2,-1,73%,124,58%,1,1,0,0.54,90,3,8,1,-5,67%,71,36%,0,0,0,Loss,10,13,23,5,6,11,5,7,12,5,6,11,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,eeiu,100T,sova,0.59,133,11,18,4,-7,70%,95,25%,1,2,-1,0.43,100,4,9,0,-5,55%,89,21%,0,1,-1,0.74,165,7,9,4,-2,83%,100,29%,1,1,0,Loss,10,13,23,5,6,11,5,7,12,5,6,11,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,Okeanos,LEV,kayo,1.41,219,17,13,21,4,87%,151,27%,0,0,0,1.62,237,10,6,13,4,92%,142,24%,0,0,0,1.17,200,7,7,8,0,82%,162,29%,0,0,0,Win,13,10,23,7,5,12,6,5,11,7,5,12,6,5,11,0,0,0,0,0,0,0,0,0
Sunset,Sato,LEV,neon,1.26,286,23,17,9,6,83%,181,35%,3,3,0,0.89,234,10,9,3,1,75%,134,30%,3,2,1,1.67,342,13,8,6,5,91%,233,38%,0,1,-1,Win,13,10,23,7,5,12,6,5,11,7,5,12,6,5,11,0,0,0,0,0,0,0,0,0
Sunset,C0M,LEV,sova,1.24,252,21,15,7,6,78%,154,42%,4,3,1,1.41,265,11,7,4,4,92%,171,42%,1,0,1,1.04,238,10,8,3,2,64%,136,42%,3,3,0,Win,13,10,23,7,5,12,6,5,11,7,5,12,6,5,11,0,0,0,0,0,0,0,0,0
Sunset,kiNgg,LEV,omen,1.18,193,15,15,12,0,83%,123,28%,2,1,1,1.05,159,6,8,7,-2,75%,112,27%,0,1,-1,1.33,232,9,7,5,2,91%,135,29%,2,0,2,Win,13,10,23,7,5,12,6,5,11,7,5,12,6,5,11,0,0,0,0,0,0,0,0,0
Sunset,tex,LEV,vyse,1.04,176,15,13,7,2,83%,125,37%,4,3,1,1.08,138,7,6,2,1,83%,102,33%,3,2,1,1,219,8,7,5,1,82%,150,38%,1,1,0,Win,13,10,23,7,5,12,6,5,11,7,5,12,6,5,11,0,0,0,0,0,0,0,0,0
Lotus,Asuna,100T,raze,0.78,208,10,13,3,-3,60%,131,29%,1,2,-1,0.71,194,7,11,2,-4,58%,132,28%,1,2,-1,1.07,265,3,2,1,1,67%,126,33%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Lotus,Cryocells,100T,yoru,0.7,153,8,12,0,-4,47%,104,38%,1,2,-1,0.83,164,7,9,0,-2,50%,112,41%,1,2,-1,0.18,110,1,3,0,-2,33%,75,25%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Lotus,zander,100T,omen,0.53,169,7,15,4,-8,53%,101,26%,0,1,-1,0.58,182,6,12,4,-6,58%,107,32%,0,1,-1,0.36,119,1,3,0,-2,33%,76,13%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Lotus,eeiu,100T,fade,0.47,135,7,14,2,-7,67%,78,25%,1,4,-3,0.52,143,6,11,1,-5,75%,81,45%,1,3,-2,0.25,103,1,3,1,-2,33%,67,0%,0,1,-1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Lotus,Kess,100T,vyse,0.3,119,5,14,2,-9,47%,83,24%,0,3,-3,0.35,114,4,11,2,-7,50%,79,33%,0,1,-1,0.07,142,1,3,0,-2,33%,100,11%,0,2,-2,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Lotus,Sato,LEV,raze,2.24,450,24,7,2,17,80%,281,31%,3,1,2,2.29,424,5,1,0,4,100%,259,42%,2,0,2,2.23,457,19,6,2,13,75%,287,29%,1,1,0,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,tex,LEV,vyse,1.3,194,10,6,7,4,100%,123,23%,3,1,2,1.82,313,3,1,2,2,100%,176,50%,1,0,1,1.17,165,7,5,5,2,100%,109,16%,2,1,1,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,C0M,LEV,fade,1.28,193,10,7,6,3,87%,159,35%,2,0,2,0.96,83,1,1,1,0,100%,51,25%,0,0,0,1.36,221,9,6,5,3,83%,186,37%,2,0,2,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,Okeanos,LEV,omen,1.2,209,14,8,3,6,80%,147,31%,2,1,1,1.6,255,4,1,0,3,100%,167,36%,0,0,0,1.11,199,10,7,3,3,75%,142,29%,2,1,1,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,kiNgg,LEV,viper,1.03,163,10,9,7,1,87%,88,15%,2,0,2,0.64,143,1,3,2,-2,100%,103,13%,0,0,0,1.12,168,9,6,5,3,83%,84,15%,2,0,2,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Corrode,adverso,FUR,fade,0.95,209,13,15,8,-2,68%,127,19%,2,0,2,0.44,158,4,7,2,-3,71%,75,17%,1,0,1,1.24,239,9,8,6,1,67%,157,20%,1,0,1,Loss,6,13,19,2,5,7,4,8,12,2,5,7,4,8,12,0,0,0,0,0,0,0,0,0
Corrode,Palla,FUR,neon,0.95,212,14,16,5,-2,63%,147,35%,3,7,-4,1.28,289,7,6,1,1,57%,189,35%,1,3,-2,0.75,167,7,10,4,-3,67%,122,35%,2,4,-2,Loss,6,13,19,2,5,7,4,8,12,2,5,7,4,8,12,0,0,0,0,0,0,0,0,0
Corrode,Urango,FUR,sage,0.83,189,13,17,6,-4,74%,116,48%,0,3,-3,1.15,213,5,6,4,-1,100%,108,43%,0,0,0,0.65,176,8,11,2,-3,58%,121,53%,0,3,-3,Loss,6,13,19,2,5,7,4,8,12,2,5,7,4,8,12,0,0,0,0,0,0,0,0,0
Corrode,tuyz,FUR,omen,0.62,154,10,17,4,-7,53%,109,21%,0,0,0,0.5,185,4,7,0,-3,43%,146,12%,0,0,0,0.69,137,6,10,4,-4,58%,87,29%,0,0,0,Loss,6,13,19,2,5,7,4,8,12,2,5,7,4,8,12,0,0,0,0,0,0,0,0,0
Corrode,heat,FUR,viper,0.16,63,4,18,3,-14,42%,56,31%,1,3,-2,0.01,48,1,8,1,-7,43%,38,100%,0,2,-2,0.39,72,3,10,2,-7,42%,66,25%,1,1,0,Loss,6,13,19,2,5,7,4,8,12,2,5,7,4,8,12,0,0,0,0,0,0,0,0,0
Corrode,NaturE,EG,sova,1.39,238,14,9,15,5,89%,162,24%,2,0,2,1.24,231,9,7,4,2,83%,164,30%,1,0,1,1.65,252,5,2,11,3,100%,158,13%,1,0,1,Win,13,6,19,8,4,12,5,2,7,8,4,12,5,2,7,0,0,0,0,0,0,0,0,0
Corrode,yay,EG,chamber,1.37,280,18,12,4,6,74%,170,30%,4,2,2,0.92,164,6,7,2,-1,67%,110,24%,2,2,0,2.15,481,12,5,2,7,86%,272,38%,2,0,2,Win,13,6,19,8,4,12,5,2,7,8,4,12,5,2,7,0,0,0,0,0,0,0,0,0
Corrode,icy,EG,neon,1.36,254,20,11,3,9,84%,160,35%,3,3,0,1.59,309,15,6,1,9,83%,172,45%,2,2,0,0.97,162,5,5,2,0,86%,140,20%,1,1,0,Win,13,6,19,8,4,12,5,2,7,8,4,12,5,2,7,0,0,0,0,0,0,0,0,0
Corrode,Derrek,EG,omen,1.32,266,17,12,9,5,89%,157,31%,3,0,3,1.21,236,9,8,6,1,92%,131,33%,2,0,2,1.51,319,8,4,3,4,86%,200,29%,1,0,1,Win,13,6,19,8,4,12,5,2,7,8,4,12,5,2,7,0,0,0,0,0,0,0,0,0
Corrode,supamen,EG,viper,1.12,185,14,10,3,4,68%,132,41%,1,1,0,1.38,215,10,5,2,5,67%,162,50%,1,0,1,0.68,135,4,5,1,-1,71%,80,20%,0,1,-1,Win,13,6,19,8,4,12,5,2,7,8,4,12,5,2,7,0,0,0,0,0,0,0,0,0
Ascent,heat,FUR,chamber,1.16,202,16,15,6,1,73%,130,21%,4,4,0,0.99,171,8,8,4,0,83%,102,8%,2,1,1,1.35,240,8,7,2,1,60%,165,31%,2,3,-1,Loss,9,13,22,4,8,12,5,5,10,4,8,12,5,5,10,0,0,0,0,0,0,0,0,0
Ascent,Palla,FUR,yoru,1.15,223,17,15,4,2,68%,143,47%,4,4,0,1.4,293,11,9,3,2,83%,185,50%,2,2,0,0.84,139,6,6,1,0,50%,92,38%,2,2,0,Loss,9,13,22,4,8,12,5,5,10,4,8,12,5,5,10,0,0,0,0,0,0,0,0,0
Ascent,tuyz,FUR,omen,0.98,182,15,17,9,-2,73%,128,20%,0,0,0,0.97,181,9,9,4,0,75%,122,23%,0,0,0,0.98,184,6,8,5,-2,70%,136,17%,0,0,0,Loss,9,13,22,4,8,12,5,5,10,4,8,12,5,5,10,0,0,0,0,0,0,0,0,0
Ascent,adverso,FUR,vyse,0.57,133,10,18,4,-8,64%,85,20%,1,2,-1,0.3,126,5,11,2,-6,58%,82,20%,1,2,-1,0.9,142,5,7,2,-2,70%,87,19%,0,0,0,Loss,9,13,22,4,8,12,5,5,10,4,8,12,5,5,10,0,0,0,0,0,0,0,0,0
Ascent,Urango,FUR,sova,0.48,156,11,20,5,-9,77%,118,36%,0,3,-3,0.44,149,7,11,4,-4,67%,119,35%,0,2,-2,0.53,165,4,9,1,-5,90%,116,38%,0,1,-1,Loss,9,13,22,4,8,12,5,5,10,4,8,12,5,5,10,0,0,0,0,0,0,0,0,0
Ascent,supamen,EG,omen,1.64,260,21,11,19,10,91%,158,38%,2,1,1,2.04,330,13,4,6,9,90%,211,43%,1,0,1,1.3,203,8,7,13,1,92%,115,32%,1,1,0,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Ascent,yay,EG,jett,1.25,316,23,17,6,6,64%,209,22%,6,6,0,1.11,269,9,7,3,2,70%,181,25%,4,2,2,1.37,357,14,10,3,4,58%,233,17%,2,4,-2,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Ascent,icy,EG,cypher,1.21,204,18,14,5,4,82%,130,24%,2,1,1,0.77,133,5,7,2,-2,80%,96,42%,0,1,-1,1.57,264,13,7,3,6,83%,159,18%,2,0,2,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Ascent,Derrek,EG,sova,0.98,173,13,14,9,-1,77%,133,16%,1,1,0,0.88,112,4,5,2,-1,80%,102,20%,0,1,-1,1.07,225,9,9,7,0,75%,158,12%,1,0,1,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Ascent,NaturE,EG,kayo,0.93,138,9,13,20,-4,91%,91,6%,2,0,2,0.91,164,5,7,10,-2,100%,101,8%,1,0,1,0.95,117,4,6,10,-2,83%,83,4%,1,0,1,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Sunset,spike,2G,neon,1.35,304,24,15,7,9,86%,179,19%,10,5,5,1.54,344,12,6,3,6,90%,201,17%,5,1,4,1.2,271,12,9,4,3,83%,160,21%,5,4,1,Win,13,9,22,8,2,10,5,7,12,8,2,10,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,pryze,2G,sova,1.2,227,16,15,10,1,68%,154,32%,2,0,2,1.3,242,9,6,2,3,70%,167,38%,1,0,1,1.11,215,7,9,8,-2,67%,144,28%,1,0,1,Win,13,9,22,8,2,10,5,7,12,8,2,10,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,silentzz,2G,cypher,1.14,200,17,13,5,4,73%,141,49%,0,1,-1,1.44,212,8,4,2,4,80%,142,47%,0,1,-1,0.89,191,9,9,3,0,67%,139,50%,0,0,0,Win,13,9,22,8,2,10,5,7,12,8,2,10,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,gobera,2G,breach,1.12,188,16,14,12,2,68%,118,31%,0,1,-1,0.9,148,6,6,6,0,60%,85,19%,0,1,-1,1.31,223,10,8,6,2,75%,145,39%,0,0,0,Win,13,9,22,8,2,10,5,7,12,8,2,10,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,lz,2G,omen,0.93,122,10,8,7,2,82%,74,29%,2,1,1,1.21,154,6,2,5,4,100%,80,23%,1,0,1,0.71,96,4,6,2,-2,67%,68,36%,1,1,0,Win,13,9,22,8,2,10,5,7,12,8,2,10,5,7,12,0,0,0,0,0,0,0,0,0
Sunset,N4RRATE,SEN,fade,1.27,277,20,17,7,3,64%,192,22%,3,3,0,1.44,287,13,8,3,5,75%,201,27%,1,1,0,1.07,267,7,9,4,-2,50%,182,17%,2,2,0,Loss,9,13,22,7,5,12,2,8,10,7,5,12,2,8,10,0,0,0,0,0,0,0,0,0
Sunset,zekken,SEN,neon,0.93,191,15,15,3,0,59%,136,25%,2,6,-4,1.49,323,14,8,2,6,75%,216,29%,2,3,-1,0.26,33,1,7,1,-6,40%,40,10%,0,3,-3,Loss,9,13,22,7,5,12,2,8,10,7,5,12,2,8,10,0,0,0,0,0,0,0,0,0
Sunset,johnqt,SEN,cypher,0.83,167,13,16,5,-3,64%,125,29%,0,3,-3,0.79,179,7,9,3,-2,58%,138,21%,0,3,-3,0.88,153,6,7,2,-1,70%,109,46%,0,0,0,Loss,9,13,22,7,5,12,2,8,10,7,5,12,2,8,10,0,0,0,0,0,0,0,0,0
Sunset,bang,SEN,omen,0.66,179,12,18,8,-6,68%,104,16%,1,0,1,0.51,126,4,9,4,-5,58%,81,14%,1,0,1,0.84,245,8,9,4,-1,80%,133,19%,0,0,0,Loss,9,13,22,7,5,12,2,8,10,7,5,12,2,8,10,0,0,0,0,0,0,0,0,0
Sunset,Zellsis,SEN,breach,0.51,79,5,17,10,-12,64%,50,20%,2,2,0,0.69,89,3,8,6,-5,75%,49,30%,1,0,1,0.3,69,2,9,4,-7,50%,50,10%,1,2,-1,Loss,9,13,22,7,5,12,2,8,10,7,5,12,2,8,10,0,0,0,0,0,0,0,0,0
Lotus,silentzz,2G,viper,0.93,144,8,12,5,-4,71%,108,26%,0,0,0,0.63,106,3,9,4,-6,58%,85,21%,0,0,0,1.68,236,5,3,1,2,100%,163,33%,0,0,0,Loss,4,13,17,2,10,12,2,3,5,2,10,12,2,3,5,0,0,0,0,0,0,0,0,0
Lotus,lz,2G,omen,0.7,143,8,14,6,-6,59%,79,29%,0,3,-3,0.94,194,8,10,4,-2,58%,105,27%,0,2,-2,0.11,24,0,4,2,-4,60%,19,50%,0,1,-1,Loss,4,13,17,2,10,12,2,3,5,2,10,12,2,3,5,0,0,0,0,0,0,0,0,0
Lotus,spike,2G,neon,0.5,179,9,15,2,-6,41%,108,18%,3,9,-6,0.19,113,3,11,1,-8,25%,74,11%,1,8,-7,1.23,340,6,4,1,2,80%,190,31%,2,1,1,Loss,4,13,17,2,10,12,2,3,5,2,10,12,2,3,5,0,0,0,0,0,0,0,0,0
Lotus,pryze,2G,fade,0.49,177,8,17,4,-9,35%,124,18%,0,2,-2,0.53,189,6,12,2,-6,33%,132,23%,0,1,-1,0.38,151,2,5,2,-3,40%,105,7%,0,1,-1,Loss,4,13,17,2,10,12,2,3,5,2,10,12,2,3,5,0,0,0,0,0,0,0,0,0
Lotus,gobera,2G,breach,0.4,99,5,16,6,-11,47%,62,33%,0,0,0,0.41,90,3,11,4,-8,42%,62,36%,0,0,0,0.38,121,2,5,2,-3,60%,64,29%,0,0,0,Loss,4,13,17,2,10,12,2,3,5,2,10,12,2,3,5,0,0,0,0,0,0,0,0,0
Lotus,bang,SEN,omen,1.73,282,18,7,9,11,100%,182,24%,2,0,2,1.79,339,7,3,1,4,100%,216,33%,0,0,0,1.7,259,11,4,8,7,100%,168,20%,2,0,2,Win,13,4,17,3,2,5,10,2,12,3,2,5,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,johnqt,SEN,viper,1.71,232,14,5,12,9,100%,143,24%,4,0,4,1.46,194,3,2,4,1,100%,123,38%,1,0,1,1.81,249,11,3,8,8,100%,151,21%,3,0,3,Win,13,4,17,3,2,5,10,2,12,3,2,5,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,N4RRATE,SEN,fade,1.62,254,16,8,9,8,88%,162,25%,3,1,2,1.15,159,3,3,3,0,100%,88,21%,0,1,-1,1.81,294,13,5,6,8,83%,192,26%,3,0,3,Win,13,4,17,3,2,5,10,2,12,3,2,5,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,zekken,SEN,raze,1.34,290,17,9,3,8,82%,177,17%,4,1,3,1.69,355,6,3,1,3,100%,208,24%,2,0,2,1.19,264,11,6,2,5,75%,164,14%,2,1,1,Win,13,4,17,3,2,5,10,2,12,3,2,5,10,2,12,0,0,0,0,0,0,0,0,0
Lotus,Zellsis,SEN,vyse,0.8,124,9,9,6,0,65%,71,24%,1,1,0,0.18,89,2,4,0,-2,40%,78,50%,0,1,-1,1.06,139,7,5,6,2,75%,68,19%,1,0,1,Win,13,4,17,3,2,5,10,2,12,3,2,5,10,2,12,0,0,0,0,0,0,0,0,0
Haven,silentzz,2G,iso,1.2,278,16,13,1,3,59%,189,59%,2,4,-2,1.5,335,6,4,0,2,60%,214,55%,1,1,0,1.07,255,10,9,1,1,58%,179,62%,1,3,-2,Loss,4,13,17,1,4,5,3,9,12,1,4,5,3,9,12,0,0,0,0,0,0,0,0,0
